num_contrato , poliza_aon , num_poliza_gnp , num_version , cve_marca , desc_vehiculo , num_serie , modelo_vehiculo , cve_status , desc_status , prima_neta , prima_total , cve_forma_pago , desc_forma_pago , primer_recibo , recibos_subsecuentes , num_recibos , fch_inicio_vigencia , fch_fin_vigencia , cve_vrs_tarifa , pct_valor_descuento_volumen , descr_larga_paquete  
61842	,	AON190000000030     	,	00000311497978	,	1	,	CA1TO0301     	,	TACOMA TRD SPORT DOBLE CABINA V6 AUT. C/A AC.	,	3TMLU4EN3AM047891	,	2010	,	A	,	ANULADA             	,	4748.37	,	6030.14	,	M	,	MENSUAL                                           	,	1022.74	,	500.74	,	5	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	LIMITADA                                                                                                                
61842	,	AON190000001480     	,	00000312801855	,	3	,	AUTNI3007     	,	TIIDA CUSTOM SEDAN STD	,	3N1BC11S08L434183	,	2008	,	A	,	ANULADA             	,	3622.37	,	4723.95	,	T	,	TRIMESTRAL                                        	,	1572.57	,	1050.46	,	2	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000001794     	,	00000313343501	,	0	,	AUTTO0214     	,	COROLLA LE AT	,	5YFBPRHE1HP570793	,	2017	,	V	,	VIGOR               	,	4867.8	,	6168.6	,	M	,	MENSUAL                                           	,	992.55	,	470.55	,	12	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000002010     	,	00000321724684	,	1	,	AUTKI0503     	,	KIA RIO LX L4 1.6 5P STD	,	KNADM4A39H6038399	,	2017	,	A	,	ANULADA             	,	4600.24	,	5858.3	,	M	,	MENSUAL                                           	,	1061.82	,	599.56	,	9	,	2019-04-04 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000000895     	,	00000311513139	,	0	,	AUTVW1672     	,	VW JETTA STYLE ACTIVE TIPTRONIC	,	3VW2W11K5BM316200	,	2011	,	V	,	VIGOR               	,	3978.43	,	5136.98	,	S	,	SEMESTRAL                                         	,	2829.48	,	2307.5	,	2	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000002365     	,	00000352522007	,	0	,	AUTNI3718     	,	NISSAN MARCH ACTIVE STD AC	,	3N1CK3CD8FL249667	,	2015	,	V	,	VIGOR               	,	1180.72	,	1891.64	,	A	,	ANUAL                                             	,	1891.64	,	NULL	,	1	,	2019-09-27 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001706     	,	00000312802358	,	0	,	AUTMA0901     	,	MAZDA CX-5 I GRAND TOURING 2WD	,	JM3KE2D74G0721565	,	2016	,	V	,	VIGOR               	,	2969.02	,	3966.07	,	M	,	MENSUAL                                           	,	644.5	,	474.51	,	12	,	2019-01-24 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000000940     	,	00000311513683	,	1	,	AUTNI3804     	,	NISSAN VERSA ADVANCE AUT	,	3N1CN7AD1GK418131	,	2016	,	A	,	ANULADA             	,	5947.08	,	7420.61	,	S	,	SEMESTRAL                                         	,	3971.33	,	3449.28	,	2	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001165     	,	00000311516173	,	1	,	AUTNI1210     	,	ALTIMA SL HIGH CVT.	,	1N4AL21E97N419162	,	2007	,	A	,	ANULADA             	,	2958.39	,	3953.73	,	A	,	ANUAL                                             	,	3953.73	,	NULL	,	1	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000000529     	,	00000311505010	,	1	,	AUTSE0316     	,	SEAT LEON STYLANCE STD.	,	VSSBJ61P39R041735	,	2009	,	A	,	ANULADA             	,	4147.87	,	5333.49	,	M	,	MENSUAL                                           	,	923.04	,	400.95	,	5	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000000077     	,	00000311498919	,	1	,	AUTNI1175     	,	NISSAN TSURU GSI L4/1.6 MAN MILL Y MED 5V 4P	,	3N1EB31S9HK332284	,	2017	,	A	,	ANULADA             	,	9373.25	,	11395.01	,	M	,	MENSUAL                                           	,	1428.13	,	906.08	,	5	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000000925     	,	00000311513527	,	1	,	CA1FR2111     	,	FORD F-150 5.0 XL CREW CAB 4X2 V8 AUT.	,	1FTEX1CM6DKE85485	,	2013	,	A	,	ANULADA             	,	3209.06	,	3722.51	,	S	,	SEMESTRAL                                         	,	4244.53	,	NULL	,	1	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000000962     	,	00000311513956	,	1	,	AUTGM6905     	,	AVEO C AUT C/AAC MP3	,	3G1TB5AF8DL100954	,	2013	,	A	,	ANULADA             	,	4219.98	,	5417.18	,	S	,	SEMESTRAL                                         	,	2969.6	,	2447.58	,	2	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000000144     	,	00000311499842	,	1	,	AUTGM4802     	,	EQUINOX LT	,	ZCNDL63FX56176334	,	2005	,	A	,	ANULADA             	,	3188.82	,	4221.07	,	M	,	MENSUAL                                           	,	830.32	,	308.25	,	5	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000001324     	,	00000311517932	,	1	,	AUTAU2735     	,	AUDI A3 SEDAN DYNAMIC L4 1.4 4P TRONIC	,	WAU8YF8V2HA025158	,	2017	,	A	,	ANULADA             	,	12245.94	,	14727.29	,	A	,	ANUAL                                             	,	14727.29	,	NULL	,	1	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001451     	,	00000312798077	,	0	,	AUTMB0412     	,	MERCEDES BENZ A 200 CGI 7G DCT.	,	WDDBF4DB3DJ008206	,	2013	,	V	,	VIGOR               	,	987.77	,	1667.81	,	T	,	TRIMESTRAL                                        	,	1667.81	,	1412.64	,	3	,	2019-01-18 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000000536     	,	00000311505101	,	0	,	AUTRE0802     	,	CLIO SPORT	,	VF1CB6KC24K518069	,	2003	,	V	,	VIGOR               	,	3275.17	,	4321.25	,	M	,	MENSUAL                                           	,	838.87	,	316.58	,	12	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001453     	,	00000312798085	,	0	,	AUTRE2009     	,	RENAULT FLUENCE PRIVILEGE PLUS L4 2.0 AUT	,	VF1LZ12T1FC289475	,	2015	,	V	,	VIGOR               	,	5698.09	,	7131.83	,	M	,	MENSUAL                                           	,	1072.7	,	550.83	,	12	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000000964     	,	00000311513972	,	0	,	AUTGM6803     	,	CAPTIVA SPORT C AUT	,	3GNALKE73AS647832	,	2010	,	V	,	VIGOR               	,	3958.41	,	5113.75	,	S	,	SEMESTRAL                                         	,	2817.88	,	2295.87	,	2	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001215     	,	00000311516751	,	1	,	AUTGM1421     	,	CHEVY C-2 3 PTAS	,	3G1SF21X17S124529	,	2007	,	A	,	ANULADA             	,	3042.94	,	4051.81	,	A	,	ANUAL                                             	,	4051.81	,	NULL	,	1	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000002315     	,	00000347068249	,	0	,	AUTFR4609     	,	FORD EDGE TITANIUM V6 3.5 AUT	,	2FMPK3K80GBB81215	,	2016	,	V	,	VIGOR               	,	2274.63	,	3160.58	,	M	,	MENSUAL                                           	,	624.3	,	634.07	,	5	,	2019-08-27 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000000868     	,	00000311512784	,	1	,	AUTGM1424     	,	CHEVY C-2 5 PTAS C/A AC. COMFORT	,	3G1SF61X18S154686	,	2008	,	A	,	ANULADA             	,	2976.7	,	3974.98	,	T	,	TRIMESTRAL                                        	,	1385.23	,	863.25	,	2	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000000668     	,	00000311510242	,	1	,	AUTFR2523     	,	FOCUS SEL AUT	,	1FAHP3H25CL103736	,	2012	,	A	,	ANULADA             	,	4696.88	,	5970.34	,	M	,	MENSUAL                                           	,	976.12	,	454.02	,	5	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000000839     	,	00000311512446	,	1	,	AUTAU2735     	,	AUDI A3 SEDAN DYNAMIC L4 1.4 4P TRONIC	,	WAUAYJ8VXH1027731	,	2017	,	A	,	ANULADA             	,	12245.94	,	14727.3	,	T	,	TRIMESTRAL                                        	,	4073.37	,	3551.31	,	2	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000002095     	,	00000327194668	,	0	,	AUTVW1671     	,	VW JETTA STYLE TIPTRONIC	,	3VW2W2AJ8EM220577	,	2014	,	V	,	VIGOR               	,	3217.78	,	4254.62	,	A	,	ANUAL                                             	,	4254.62	,	NULL	,	1	,	2019-05-06 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000000466     	,	00000311503932	,	0	,	CA1GM0312     	,	C-20 PICK-UP SILVERADO CUSTOM STD.	,	1GCEC24R21Z233280	,	2001	,	V	,	VIGOR               	,	3818.12	,	4951.03	,	M	,	MENSUAL                                           	,	891.04	,	369.09	,	12	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000002001     	,	00000321484628	,	0	,	AUTVW2215     	,	POLO CONFORTLINE 1.2L HB QC STD	,	WVWAU46R0DY087556	,	2013	,	V	,	VIGOR               	,	4017.26	,	5182.04	,	M	,	MENSUAL                                           	,	1009.08	,	521.62	,	9	,	2019-04-03 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001481     	,	00000312801863	,	0	,	AUTHU0407     	,	HUMMER H3 SUV ADVENTURE	,	5GTEN13E988156600	,	2008	,	V	,	VIGOR               	,	4086.53	,	5262.42	,	M	,	MENSUAL                                           	,	708.97	,	413.95	,	12	,	2019-01-18 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000001338     	,	00000311518070	,	0	,	AUTTO0710     	,	YARIS PREMIUM 5 PTAS. AUT.	,	JTDBT923781245816	,	2008	,	V	,	VIGOR               	,	3737.53	,	4857.53	,	A	,	ANUAL                                             	,	4857.53	,	NULL	,	1	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001550     	,	00000312798812	,	1	,	AUTSZ1002     	,	SUZUKI IGNIS GLX V4 1.2 STD	,	MMSVC41S8KR102255	,	2019	,	A	,	ANULADA             	,	6192.1	,	7704.84	,	S	,	SEMESTRAL                                         	,	3903.39	,	NULL	,	1	,	2019-01-21 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000002149     	,	00000331131318	,	0	,	AUTNI2402     	,	X-TRAIL SLX 2.5L. AUT. C/A AC. Q.C.	,	JN1AT18T9DW102824	,	2013	,	V	,	VIGOR               	,	0.0	,	0.0	,	A	,	ANUAL                                             	,	4451.74	,	NULL	,	1	,	2019-05-29 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000000169     	,	00000311500144	,	0	,	AUTRE2102     	,	RENAULT DUSTER EXPRESSION AUT	,	9FBHS1AA0DM021460	,	2013	,	V	,	VIGOR               	,	3738.35	,	4858.45	,	M	,	MENSUAL                                           	,	883.49	,	361.36	,	12	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000000063     	,	00000311498547	,	1	,	AUTBW2572     	,	MINI COOPER S HOT CHILI STD	,	WMWXM7104ET905869	,	2014	,	A	,	ANULADA             	,	6588.94	,	8165.14	,	M	,	MENSUAL                                           	,	1158.91	,	636.93	,	5	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000000492     	,	00000311504369	,	0	,	AUTGM6906     	,	AVEO A COMFORT	,	3G1TA5AF6DL157883	,	2013	,	V	,	VIGOR               	,	4206.91	,	5402.02	,	M	,	MENSUAL                                           	,	928.87	,	406.65	,	12	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001567     	,	00000312802226	,	1	,	AUTGM1448     	,	CHEVY C-2 5 PTAS C/A AC. DH MP3 H	,	3G1SF61X1AS149655	,	2010	,	A	,	ANULADA             	,	3205.07	,	4239.89	,	M	,	MENSUAL                                           	,	832.2	,	309.79	,	4	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
